date,fiscal_year,product_code,customer_code,sold_quantity,forecast_quantity
2017-09-01,2018,A5018110204,90022079,5,3
2017-09-01,2018,A5018110204,90022081,6,4
2017-09-01,2018,A5018110204,90022082,3,1
2017-09-01,2018,A5018110204,90022083,2,3
2017-09-01,2018,A5018110204,90023023,1,1
2017-09-01,2018,A5018110204,90023029,1,1
2017-09-01,2018,A5018110204,90027207,1,2
2017-09-01,2018,A5318110101,70002018,1,1
2017-09-01,2018,A5318110101,90002007,1,1
2017-09-01,2018,A5318110101,90002009,1,1
2017-09-01,2018,A5318110101,90002013,1,1
2017-09-01,2018,A5318110102,80007195,1,1
2017-09-01,2018,A5318110102,90002001,1,1
2017-09-01,2018,A5318110102,90002003,1,1
2017-09-01,2018,A5318110102,90002005,1,1
2017-09-01,2018,A5318110102,90002006,1,1
2017-09-01,2018,A5318110102,90002015,1,1
2017-09-01,2018,A5318110103,80007195,1,1
2017-09-01,2018,A5318110103,90002002,1,1
2017-09-01,2018,A5318110103,90002006,1,1
2017-09-01,2018,A5318110104,80007195,1,1
2017-09-01,2018,A5318110104,90002007,1,1
2017-09-01,2018,A5318110105,70002017,1,1
2017-09-01,2018,A5318110105,80007195,1,1
2017-09-01,2018,A5318110105,90002010,1,1
2017-09-01,2018,A5318110106,70002018,1,1
2017-09-01,2018,A5318110106,90002013,1,1
2017-09-01,2018,A5318110106,90002014,1,1
2017-09-01,2018,A5318110107,70002018,1,1
2017-09-01,2018,A5318110107,80007195,2,1
2017-09-01,2018,A5318110107,90002009,1,1
2017-09-01,2018,A5318110107,90002011,1,1
2017-09-01,2018,A5318110107,90002014,1,1
2017-09-01,2018,A5318110108,70002018,1,1
2017-09-01,2018,A5318110108,90002001,1,1
2017-09-01,2018,A5318110108,90002015,1,1
2017-09-01,2018,A5419110201,80007195,1,1
2017-09-01,2018,A5419110201,90002014,1,1
2017-09-01,2018,A5419110202,90002002,1,1
2017-09-01,2018,A5419110203,80007195,1,1
2017-09-01,2018,A5419110203,90002003,1,1
2017-09-01,2018,A5419110203,90002015,1,1
2017-09-01,2018,A5419110204,70002017,1,1
2017-09-01,2018,A5419110204,90002003,1,1
2017-09-01,2018,A5419110204,90002005,1,1
2017-09-01,2018,A5419110204,90002010,1,1
2017-09-01,2018,A5419110204,90002013,1,1
2017-09-01,2018,A5419110205,70002018,1,1
2017-09-01,2018,A5419110205,90002013,1,1
2017-09-01,2018,A5419110205,90002015,1,1
2017-09-01,2018,A6218160101,70002017,285,602
2017-09-01,2018,A6218160101,70002018,376,168
2017-09-01,2018,A6218160101,70003181,142,87
2017-09-01,2018,A6218160101,70003182,140,82
2017-09-01,2018,A6218160101,70006157,49,56
2017-09-01,2018,A6218160101,70006158,43,15
2017-09-01,2018,A6218160101,70007198,173,108
2017-09-01,2018,A6218160101,70007199,64,165
2017-09-01,2018,A6218160101,70008169,81,146
2017-09-01,2018,A6218160101,70008170,120,85
2017-09-01,2018,A6218160101,70011193,75,28
2017-09-01,2018,A6218160101,70011194,62,65
2017-09-01,2018,A6218160101,70012042,0,0
2017-09-01,2018,A6218160101,70013125,17,6
2017-09-01,2018,A6218160101,70013126,4,4
2017-09-01,2018,A6218160101,70016177,10,3
2017-09-01,2018,A6218160101,70016178,6,4
2017-09-01,2018,A6218160101,70022085,214,115
2017-09-01,2018,A6218160101,70023031,9,30
2017-09-01,2018,A6218160101,80001019,92,96
2017-09-01,2018,A6218160101,80006154,280,247
2017-09-01,2018,A6218160101,80006155,75,227
2017-09-01,2018,A6218160101,80007195,1196,621
2017-09-01,2018,A6218160101,90001021,8,3
2017-09-01,2018,A6218160101,90002001,179,526
2017-09-01,2018,A6218160101,90002002,193,770
2017-09-01,2018,A6218160101,90002003,175,729
2017-09-01,2018,A6218160101,90002005,351,227
2017-09-01,2018,A6218160101,90002006,247,614
2017-09-01,2018,A6218160101,90002007,67,84
2017-09-01,2018,A6218160101,90002009,204,906
2017-09-01,2018,A6218160101,90002010,85,586
2017-09-01,2018,A6218160101,90002011,210,320
2017-09-01,2018,A6218160101,90002013,168,196
2017-09-01,2018,A6218160101,90002014,198,137
2017-09-01,2018,A6218160101,90002015,393,572
2017-09-01,2018,A6218160101,90003179,162,34
2017-09-01,2018,A6218160101,90006153,58,28
2017-09-01,2018,A6218160101,90007197,85,143
2017-09-01,2018,A6218160101,90008165,157,120
2017-09-01,2018,A6218160101,90008166,126,216
2017-09-01,2018,A6218160101,90008167,160,141
2017-09-01,2018,A6218160101,90011185,30,27
2017-09-01,2018,A6218160101,90011186,73,37
2017-09-01,2018,A6218160101,90011187,60,90
2017-09-01,2018,A6218160101,90011189,95,64
2017-09-01,2018,A6218160101,90011190,100,20
2017-09-01,2018,A6218160101,90011191,79,63
2017-09-01,2018,A6218160101,90013117,7,5
2017-09-01,2018,A6218160101,90013118,10,12
2017-09-01,2018,A6218160101,90013119,16,13
2017-09-01,2018,A6218160101,90013121,17,12
2017-09-01,2018,A6218160101,90013122,10,9
2017-09-01,2018,A6218160101,90013123,9,16
2017-09-01,2018,A6218160101,90016171,6,6
2017-09-01,2018,A6218160101,90016173,4,4
2017-09-01,2018,A6218160101,90016174,2,6
2017-09-01,2018,A6218160101,90016175,4,8
2017-09-01,2018,A6218160101,90022071,117,61
2017-09-01,2018,A6218160101,90022073,205,111
2017-09-01,2018,A6218160101,90022074,229,75
2017-09-01,2018,A6218160101,90022075,28,107
2017-09-01,2018,A6218160101,90022077,235,105
2017-09-01,2018,A6218160101,90022078,204,54
2017-09-01,2018,A6218160101,90022079,233,93
2017-09-01,2018,A6218160101,90022081,189,176
2017-09-01,2018,A6218160101,90022082,79,36
2017-09-01,2018,A6218160101,90022083,69,42
2017-09-01,2018,A6218160101,90023022,24,8
2017-09-01,2018,A6218160101,90023023,20,31
2017-09-01,2018,A6218160101,90023025,22,25
2017-09-01,2018,A6218160101,90023026,37,17
2017-09-01,2018,A6218160101,90023027,4,39
2017-09-01,2018,A6218160101,90023029,12,25
2017-09-01,2018,A6218160101,90023030,4,4
2017-09-01,2018,A6218160101,90027207,9,14
2017-09-01,2018,A6218160102,70002017,296,200
2017-09-01,2018,A6218160102,70002018,446,85
2017-09-01,2018,A6218160102,70003181,33,75
2017-09-01,2018,A6218160102,70003182,89,100
2017-09-01,2018,A6218160102,70006157,52,56
2017-09-01,2018,A6218160102,70006158,30,23
2017-09-01,2018,A6218160102,70007198,93,74
2017-09-01,2018,A6218160102,70007199,259,36
2017-09-01,2018,A6218160102,70008169,92,102
2017-09-01,2018,A6218160102,70008170,95,156
2017-09-01,2018,A6218160102,70011193,47,68
2017-09-01,2018,A6218160102,70011194,40,69
2017-09-01,2018,A6218160102,70012042,0,0
2017-09-01,2018,A6218160102,70013125,12,10
2017-09-01,2018,A6218160102,70013126,17,19
2017-09-01,2018,A6218160102,70016177,10,3
2017-09-01,2018,A6218160102,70016178,2,3
2017-09-01,2018,A6218160102,70022085,118,130
2017-09-01,2018,A6218160102,70023031,7,33
2017-09-01,2018,A6218160102,80001019,99,137
2017-09-01,2018,A6218160102,80006154,192,187
2017-09-01,2018,A6218160102,80006155,193,249
2017-09-01,2018,A6218160102,80007195,223,149
2017-09-01,2018,A6218160102,90001021,27,16
2017-09-01,2018,A6218160102,90002001,346,212
2017-09-01,2018,A6218160102,90002002,318,118
2017-09-01,2018,A6218160102,90002003,213,439
2017-09-01,2018,A6218160102,90002005,491,704
2017-09-01,2018,A6218160102,90002006,530,243
2017-09-01,2018,A6218160102,90002007,434,219
2017-09-01,2018,A6218160102,90002009,469,631
2017-09-01,2018,A6218160102,90002010,339,315
2017-09-01,2018,A6218160102,90002011,432,85
2017-09-01,2018,A6218160102,90002013,296,542
2017-09-01,2018,A6218160102,90002014,235,113
2017-09-01,2018,A6218160102,90002015,386,626
2017-09-01,2018,A6218160102,90003179,153,47
2017-09-01,2018,A6218160102,90006153,39,29
2017-09-01,2018,A6218160102,90007197,215,149
2017-09-01,2018,A6218160102,90008165,31,111
2017-09-01,2018,A6218160102,90008166,82,208
2017-09-01,2018,A6218160102,90008167,72,78
2017-09-01,2018,A6218160102,90011185,52,68
2017-09-01,2018,A6218160102,90011186,19,58
2017-09-01,2018,A6218160102,90011187,73,13
2017-09-01,2018,A6218160102,90011189,75,55
2017-09-01,2018,A6218160102,90011190,19,10
2017-09-01,2018,A6218160102,90011191,26,48
2017-09-01,2018,A6218160102,90013117,16,22
2017-09-01,2018,A6218160102,90013118,23,8
2017-09-01,2018,A6218160102,90013119,7,3
2017-09-01,2018,A6218160102,90013121,8,9
2017-09-01,2018,A6218160102,90013122,24,13
2017-09-01,2018,A6218160102,90013123,19,4
2017-09-01,2018,A6218160102,90016171,9,3
2017-09-01,2018,A6218160102,90016173,6,5
2017-09-01,2018,A6218160102,90016174,9,2
2017-09-01,2018,A6218160102,90016175,4,9
2017-09-01,2018,A6218160102,90022071,249,60
2017-09-01,2018,A6218160102,90022073,231,186
2017-09-01,2018,A6218160102,90022074,280,83
2017-09-01,2018,A6218160102,90022075,99,52
2017-09-01,2018,A6218160102,90022077,206,94
2017-09-01,2018,A6218160102,90022078,199,78
2017-09-01,2018,A6218160102,90022079,44,106
2017-09-01,2018,A6218160102,90022081,433,54
2017-09-01,2018,A6218160102,90022082,201,24
2017-09-01,2018,A6218160102,90022083,190,59
2017-09-01,2018,A6218160102,90023022,29,42
2017-09-01,2018,A6218160102,90023023,18,35
2017-09-01,2018,A6218160102,90023025,35,20
2017-09-01,2018,A6218160102,90023026,15,30
2017-09-01,2018,A6218160102,90023027,35,26
2017-09-01,2018,A6218160102,90023029,8,23
2017-09-01,2018,A6218160102,90023030,15,8
2017-09-01,2018,A6218160102,90027207,71,63
2017-09-01,2018,A7118160101,70002017,953,174
2017-09-01,2018,A7118160101,70002018,666,1313
2017-09-01,2018,A7118160101,70003181,101,95
2017-09-01,2018,A7118160101,70003182,81,118
2017-09-01,2018,A7118160101,70006157,64,94
2017-09-01,2018,A7118160101,70006158,36,123
2017-09-01,2018,A7118160101,70007198,490,232
2017-09-01,2018,A7118160101,70007199,344,386
2017-09-01,2018,A7118160101,70008169,79,451
2017-09-01,2018,A7118160101,70008170,150,491
2017-09-01,2018,A7118160101,70011193,94,117
2017-09-01,2018,A7118160101,70011194,38,21
2017-09-01,2018,A7118160101,70012042,0,0
2017-09-01,2018,A7118160101,70013125,16,15
2017-09-01,2018,A7118160101,70013126,35,13
2017-09-01,2018,A7118160101,70016177,19,10
2017-09-01,2018,A7118160101,70016178,9,20
2017-09-01,2018,A7118160101,70022085,208,85
2017-09-01,2018,A7118160101,70023031,12,22
2017-09-01,2018,A7118160101,80001019,132,256
2017-09-01,2018,A7118160101,80006154,207,232
2017-09-01,2018,A7118160101,80006155,212,130
2017-09-01,2018,A7118160101,80007195,2059,1188
2017-09-01,2018,A7118160101,90001021,25,58
2017-09-01,2018,A7118160101,90002001,905,1160
2017-09-01,2018,A7118160101,90002002,329,1390
2017-09-01,2018,A7118160101,90002003,258,526
2017-09-01,2018,A7118160101,90002005,379,1678
2017-09-01,2018,A7118160101,90002006,225,735
2017-09-01,2018,A7118160101,90002007,765,361
2017-09-01,2018,A7118160101,90002009,1211,1825
2017-09-01,2018,A7118160101,90002010,289,1097
2017-09-01,2018,A7118160101,90002011,1005,785
2017-09-01,2018,A7118160101,90002013,121,916
2017-09-01,2018,A7118160101,90002014,399,1055
2017-09-01,2018,A7118160101,90002015,474,1360
2017-09-01,2018,A7118160101,90003179,298,68
2017-09-01,2018,A7118160101,90006153,19,56
2017-09-01,2018,A7118160101,90007197,534,467
2017-09-01,2018,A7118160101,90008165,66,394
2017-09-01,2018,A7118160101,90008166,39,87
2017-09-01,2018,A7118160101,90008167,241,61
2017-09-01,2018,A7118160101,90011185,118,64
2017-09-01,2018,A7118160101,90011186,108,39
2017-09-01,2018,A7118160101,90011187,103,77
2017-09-01,2018,A7118160101,90011189,44,121
2017-09-01,2018,A7118160101,90011190,111,189
2017-09-01,2018,A7118160101,90011191,60,95
2017-09-01,2018,A7118160101,90013117,7,19
2017-09-01,2018,A7118160101,90013118,27,12
2017-09-01,2018,A7118160101,90013119,40,26
2017-09-01,2018,A7118160101,90013121,43,15
2017-09-01,2018,A7118160101,90013122,34,43
2017-09-01,2018,A7118160101,90013123,20,38
2017-09-01,2018,A7118160101,90016171,12,19
2017-09-01,2018,A7118160101,90016173,20,16
2017-09-01,2018,A7118160101,90016174,13,16
2017-09-01,2018,A7118160101,90016175,5,3
2017-09-01,2018,A7118160101,90022071,305,81
2017-09-01,2018,A7118160101,90022073,95,367
2017-09-01,2018,A7118160101,90022074,552,144
2017-09-01,2018,A7118160101,90022075,393,93
2017-09-01,2018,A7118160101,90022077,437,285
2017-09-01,2018,A7118160101,90022078,410,208
2017-09-01,2018,A7118160101,90022079,379,185
2017-09-01,2018,A7118160101,90022081,759,256
2017-09-01,2018,A7118160101,90022082,351,79
2017-09-01,2018,A7118160101,90022083,169,225
2017-09-01,2018,A7118160101,90023022,50,8
2017-09-01,2018,A7118160101,90023023,32,56
2017-09-01,2018,A7118160101,90023025,44,15
2017-09-01,2018,A7118160101,90023026,64,25
2017-09-01,2018,A7118160101,90023027,44,72
2017-09-01,2018,A7118160101,90023029,55,30
2017-09-01,2018,A7118160101,90023030,18,67
2017-09-01,2018,A7118160101,90027207,20,130
2017-10-01,2018,A0118150101,70002017,54,10
2017-10-01,2018,A0118150101,70002018,53,37
2017-10-01,2018,A0118150101,70003181,22,14
2017-10-01,2018,A0118150101,70003182,10,15
2017-10-01,2018,A0118150101,70006157,4,3
2017-10-01,2018,A0118150101,70006158,9,3
2017-10-01,2018,A0118150101,70007198,12,11
2017-10-01,2018,A0118150101,70008169,4,5
2017-10-01,2018,A0118150101,70008170,22,9
2017-10-01,2018,A0118150101,70011193,13,1
2017-10-01,2018,A0118150101,70011194,8,2
2017-10-01,2018,A0118150101,70013125,1,2
2017-10-01,2018,A0118150101,70016177,2,1
2017-10-01,2018,A0118150101,70022084,26,3
2017-10-01,2018,A0118150101,70022085,28,6
2017-10-01,2018,A0118150101,70023032,3,2
2017-10-01,2018,A0118150101,70027208,5,6
2017-10-01,2018,A0118150101,80006154,41,24
2017-10-01,2018,A0118150101,80007196,52,48
2017-10-01,2018,A0118150101,90001020,2,1
2017-10-01,2018,A0118150101,90001021,5,4
2017-10-01,2018,A0118150101,90002001,88,53
2017-10-01,2018,A0118150101,90002002,71,107
2017-10-01,2018,A0118150101,90002004,36,24
2017-10-01,2018,A0118150101,90002005,55,51
2017-10-01,2018,A0118150101,90002006,74,60
2017-10-01,2018,A0118150101,90002008,32,126
2017-10-01,2018,A0118150101,90002009,64,81
2017-10-01,2018,A0118150101,90002010,40,31
2017-10-01,2018,A0118150101,90002012,100,13
2017-10-01,2018,A0118150101,90002013,22,69
2017-10-01,2018,A0118150101,90002014,58,117
2017-10-01,2018,A0118150101,90002016,45,118
2017-10-01,2018,A0118150101,90003180,4,18
2017-10-01,2018,A0118150101,90006153,12,1
2017-10-01,2018,A0118150101,90006156,11,3
2017-10-01,2018,A0118150101,90007197,53,9
2017-10-01,2018,A0118150101,90008164,18,34
2017-10-01,2018,A0118150101,90008165,13,13
2017-10-01,2018,A0118150101,90008166,22,4
2017-10-01,2018,A0118150101,90008168,19,14
2017-10-01,2018,A0118150101,90011185,4,1
2017-10-01,2018,A0118150101,90011186,16,4
2017-10-01,2018,A0118150101,90011188,11,7
2017-10-01,2018,A0118150101,90011189,18,7
2017-10-01,2018,A0118150101,90011190,10,8
2017-10-01,2018,A0118150101,90011192,5,8
2017-10-01,2018,A0118150101,90013116,1,2
2017-10-01,2018,A0118150101,90013118,2,1
2017-10-01,2018,A0118150101,90013120,4,1
2017-10-01,2018,A0118150101,90013121,1,1
2017-10-01,2018,A0118150101,90013122,4,2
2017-10-01,2018,A0118150101,90013124,3,2
2017-10-01,2018,A0118150101,90016172,2,1
2017-10-01,2018,A0118150101,90016173,1,1
2017-10-01,2018,A0118150101,90016176,1,1
2017-10-01,2018,A0118150101,90022072,39,17
2017-10-01,2018,A0118150101,90022073,31,14
2017-10-01,2018,A0118150101,90022074,45,11
2017-10-01,2018,A0118150101,90022076,34,5
2017-10-01,2018,A0118150101,90022077,29,14
2017-10-01,2018,A0118150101,90022078,31,3
2017-10-01,2018,A0118150101,90022080,14,16
2017-10-01,2018,A0118150101,90022081,33,34
2017-10-01,2018,A0118150101,90022082,42,6
2017-10-01,2018,A0118150101,90023022,7,2
2017-10-01,2018,A0118150101,90023024,3,3
2017-10-01,2018,A0118150101,90023025,6,2
2017-10-01,2018,A0118150101,90023026,1,3
2017-10-01,2018,A0118150101,90023028,6,2
2017-10-01,2018,A0118150101,90023029,4,1
2017-10-01,2018,A0118150101,90023030,2,1
2017-10-01,2018,A0118150102,70002017,37,88
2017-10-01,2018,A0118150102,70002018,44,86
2017-10-01,2018,A0118150102,70003181,21,16
2017-10-01,2018,A0118150102,70003182,14,9
2017-10-01,2018,A0118150102,70006157,13,3
2017-10-01,2018,A0118150102,70006158,13,2
2017-10-01,2018,A0118150102,70007198,38,7
2017-10-01,2018,A0118150102,70008169,26,12
2017-10-01,2018,A0118150102,70008170,15,22
2017-10-01,2018,A0118150102,70011193,3,2
2017-10-01,2018,A0118150102,70011194,7,8
2017-10-01,2018,A0118150102,70013125,3,2
2017-10-01,2018,A0118150102,70013126,4,1
2017-10-01,2018,A0118150102,70016177,2,1
2017-10-01,2018,A0118150102,70016178,2,1
2017-10-01,2018,A0118150102,70022084,21,18
2017-10-01,2018,A0118150102,70022085,35,20
2017-10-01,2018,A0118150102,70023032,6,1
2017-10-01,2018,A0118150102,70027208,10,3
2017-10-01,2018,A0118150102,80006154,28,4
2017-10-01,2018,A0118150102,80007196,140,31
2017-10-01,2018,A0118150102,90001020,4,4
2017-10-01,2018,A0118150102,90001021,1,2
2017-10-01,2018,A0118150102,90002001,91,44
2017-10-01,2018,A0118150102,90002002,70,68
2017-10-01,2018,A0118150102,90002004,60,84
2017-10-01,2018,A0118150102,90002005,34,22
2017-10-01,2018,A0118150102,90002006,92,76
2017-10-01,2018,A0118150102,90002008,33,96
2017-10-01,2018,A0118150102,90002009,21,131
2017-10-01,2018,A0118150102,90002010,10,55
2017-10-01,2018,A0118150102,90002012,37,62
2017-10-01,2018,A0118150102,90002013,92,82
2017-10-01,2018,A0118150102,90002014,82,21
2017-10-01,2018,A0118150102,90002016,20,29
2017-10-01,2018,A0118150102,90003180,27,6
2017-10-01,2018,A0118150102,90006153,6,4
2017-10-01,2018,A0118150102,90006156,2,5
2017-10-01,2018,A0118150102,90007197,43,5
2017-10-01,2018,A0118150102,90008164,26,13
2017-10-01,2018,A0118150102,90008165,25,4
2017-10-01,2018,A0118150102,90008166,19,27
2017-10-01,2018,A0118150102,90008168,13,11
2017-10-01,2018,A0118150102,90011185,6,4
2017-10-01,2018,A0118150102,90011186,13,7
2017-10-01,2018,A0118150102,90011188,15,9
2017-10-01,2018,A0118150102,90011189,9,10
2017-10-01,2018,A0118150102,90011190,10,8
2017-10-01,2018,A0118150102,90011192,9,10
2017-10-01,2018,A0118150102,90013116,3,1
2017-10-01,2018,A0118150102,90013117,4,2
2017-10-01,2018,A0118150102,90013118,4,2
2017-10-01,2018,A0118150102,90013120,1,2
2017-10-01,2018,A0118150102,90013121,2,1
2017-10-01,2018,A0118150102,90013122,4,3
2017-10-01,2018,A0118150102,90016172,1,1
2017-10-01,2018,A0118150102,90016173,1,1
2017-10-01,2018,A0118150102,90022072,23,13
2017-10-01,2018,A0118150102,90022073,8,5
2017-10-01,2018,A0118150102,90022074,28,22
2017-10-01,2018,A0118150102,90022076,6,13
2017-10-01,2018,A0118150102,90022077,32,3
2017-10-01,2018,A0118150102,90022078,13,11
2017-10-01,2018,A0118150102,90022080,34,17
2017-10-01,2018,A0118150102,90022081,16,7
2017-10-01,2018,A0118150102,90022082,17,11
2017-10-01,2018,A0118150102,90023022,6,2
2017-10-01,2018,A0118150102,90023024,5,3
2017-10-01,2018,A0118150102,90023025,1,2
2017-10-01,2018,A0118150102,90023026,2,3
2017-10-01,2018,A0118150102,90023028,1,2
2017-10-01,2018,A0118150102,90023029,3,3
2017-10-01,2018,A0118150102,90023030,4,2
2017-10-01,2018,A0118150103,70002017,15,45
2017-10-01,2018,A0118150103,70002018,27,21
2017-10-01,2018,A0118150103,70003181,23,13
2017-10-01,2018,A0118150103,70003182,19,2
2017-10-01,2018,A0118150103,70006157,11,6
2017-10-01,2018,A0118150103,70006158,4,8
2017-10-01,2018,A0118150103,70007198,35,21
2017-10-01,2018,A0118150103,70008169,26,24
2017-10-01,2018,A0118150103,70008170,16,27
2017-10-01,2018,A0118150103,70011193,6,6
2017-10-01,2018,A0118150103,70011194,12,7
2017-10-01,2018,A0118150103,70013125,2,1
2017-10-01,2018,A0118150103,70013126,2,1
2017-10-01,2018,A0118150103,70016177,2,1
2017-10-01,2018,A0118150103,70016178,1,1
2017-10-01,2018,A0118150103,70022084,31,24
2017-10-01,2018,A0118150103,70022085,22,15
2017-10-01,2018,A0118150103,70023032,6,2
2017-10-01,2018,A0118150103,70027208,9,6
2017-10-01,2018,A0118150103,80006154,8,29
2017-10-01,2018,A0118150103,80007196,178,74
2017-10-01,2018,A0118150103,90001020,4,1
2017-10-01,2018,A0118150103,90001021,4,3
2017-10-01,2018,A0118150103,90002001,14,70
2017-10-01,2018,A0118150103,90002002,39,69
2017-10-01,2018,A0118150103,90002004,16,53
2017-10-01,2018,A0118150103,90002005,23,13
2017-10-01,2018,A0118150103,90002006,43,67
2017-10-01,2018,A0118150103,90002008,104,83
2017-10-01,2018,A0118150103,90002009,26,92
2017-10-01,2018,A0118150103,90002010,28,52
2017-10-01,2018,A0118150103,90002012,78,79
2017-10-01,2018,A0118150103,90002013,97,77
2017-10-01,2018,A0118150103,90002014,15,92
2017-10-01,2018,A0118150103,90002016,53,76
2017-10-01,2018,A0118150103,90003180,21,8
2017-10-01,2018,A0118150103,90006153,10,3
2017-10-01,2018,A0118150103,90006156,4,9
2017-10-01,2018,A0118150103,90007197,28,12
2017-10-01,2018,A0118150103,90008164,18,6
2017-10-01,2018,A0118150103,90008165,25,18
2017-10-01,2018,A0118150103,90008166,17,4
2017-10-01,2018,A0118150103,90008168,21,20
2017-10-01,2018,A0118150103,90011185,16,8
2017-10-01,2018,A0118150103,90011186,2,5
2017-10-01,2018,A0118150103,90011188,9,10
2017-10-01,2018,A0118150103,90011189,5,4
2017-10-01,2018,A0118150103,90011190,16,6
2017-10-01,2018,A0118150103,90011192,3,2
2017-10-01,2018,A0118150103,90013116,4,2
2017-10-01,2018,A0118150103,90013117,1,2
2017-10-01,2018,A0118150103,90013118,3,2
2017-10-01,2018,A0118150103,90013120,4,1
2017-10-01,2018,A0118150103,90013121,4,1
2017-10-01,2018,A0118150103,90013122,2,2
2017-10-01,2018,A0118150103,90013124,1,1
2017-10-01,2018,A0118150103,90016172,1,1
2017-10-01,2018,A0118150103,90016173,1,1
2017-10-01,2018,A0118150103,90022072,15,17
2017-10-01,2018,A0118150103,90022073,19,16
2017-10-01,2018,A0118150103,90022074,30,17
2017-10-01,2018,A0118150103,90022076,23,12
2017-10-01,2018,A0118150103,90022077,10,13
2017-10-01,2018,A0118150103,90022078,16,6
2017-10-01,2018,A0118150103,90022080,37,9
2017-10-01,2018,A0118150103,90022081,32,24
2017-10-01,2018,A0118150103,90022082,27,18
2017-10-01,2018,A0118150103,90023022,3,4
2017-10-01,2018,A0118150103,90023024,6,1
2017-10-01,2018,A0118150103,90023025,2,2
2017-10-01,2018,A0118150103,90023026,4,1
2017-10-01,2018,A0118150103,90023028,3,1
2017-10-01,2018,A0118150103,90023029,7,4
2017-10-01,2018,A0118150103,90023030,3,1
2017-10-01,2018,A0118150104,70002017,77,31
2017-10-01,2018,A0118150104,70002018,35,30
2017-10-01,2018,A0118150104,70003181,23,13
2017-10-01,2018,A0118150104,70003182,8,4
2017-10-01,2018,A0118150104,70006157,9,2
2017-10-01,2018,A0118150104,70006158,9,10
2017-10-01,2018,A0118150104,70007198,39,20
2017-10-01,2018,A0118150104,70008169,28,7
2017-10-01,2018,A0118150104,70008170,8,4
2017-10-01,2018,A0118150104,70011193,12,10
2017-10-01,2018,A0118150104,70011194,11,6
2017-10-01,2018,A0118150104,70013125,1,2
2017-10-01,2018,A0118150104,70013126,4,2
2017-10-01,2018,A0118150104,70022084,28,11
2017-10-01,2018,A0118150104,70022085,14,19
2017-10-01,2018,A0118150104,70023032,5,3
2017-10-01,2018,A0118150104,70027208,6,3
2017-10-01,2018,A0118150104,80006154,6,18
2017-10-01,2018,A0118150104,80007196,123,81
2017-10-01,2018,A0118150104,90001020,1,1
2017-10-01,2018,A0118150104,90001021,4,4
2017-10-01,2018,A0118150104,90002001,24,34
2017-10-01,2018,A0118150104,90002002,101,54
2017-10-01,2018,A0118150104,90002004,41,87
2017-10-01,2018,A0118150104,90002005,86,16
2017-10-01,2018,A0118150104,90002006,92,89
2017-10-01,2018,A0118150104,90002008,107,46
2017-10-01,2018,A0118150104,90002009,121,19
2017-10-01,2018,A0118150104,90002010,57,67
2017-10-01,2018,A0118150104,90002012,48,64
2017-10-01,2018,A0118150104,90002013,16,62
2017-10-01,2018,A0118150104,90002014,93,75
2017-10-01,2018,A0118150104,90002016,68,14
2017-10-01,2018,A0118150104,90003180,5,9
2017-10-01,2018,A0118150104,90006153,2,3
2017-10-01,2018,A0118150104,90006156,12,6
2017-10-01,2018,A0118150104,90007197,62,26
2017-10-01,2018,A0118150104,90008164,23,27
2017-10-01,2018,A0118150104,90008165,28,15
2017-10-01,2018,A0118150104,90008166,10,21
2017-10-01,2018,A0118150104,90008168,17,19
2017-10-01,2018,A0118150104,90011185,14,3
2017-10-01,2018,A0118150104,90011186,14,8
2017-10-01,2018,A0118150104,90011188,11,7
2017-10-01,2018,A0118150104,90011189,4,10
2017-10-01,2018,A0118150104,90011190,12,6
2017-10-01,2018,A0118150104,90011192,7,6
2017-10-01,2018,A0118150104,90013116,4,3
2017-10-01,2018,A0118150104,90013117,4,1
2017-10-01,2018,A0118150104,90013120,1,3
2017-10-01,2018,A0118150104,90013122,3,2
2017-10-01,2018,A0118150104,90016172,2,1
2017-10-01,2018,A0118150104,90022072,9,6
2017-10-01,2018,A0118150104,90022073,30,3
2017-10-01,2018,A0118150104,90022074,47,3
2017-10-01,2018,A0118150104,90022076,25,16
2017-10-01,2018,A0118150104,90022077,39,5
2017-10-01,2018,A0118150104,90022078,46,19
2017-10-01,2018,A0118150104,90022080,27,19
2017-10-01,2018,A0118150104,90022081,11,27
2017-10-01,2018,A0118150104,90022082,9,15
2017-10-01,2018,A0118150104,90023022,1,4
2017-10-01,2018,A0118150104,90023024,5,1
2017-10-01,2018,A0118150104,90023025,2,4
2017-10-01,2018,A0118150104,90023026,1,2
2017-10-01,2018,A0118150104,90023028,3,3
2017-10-01,2018,A0118150104,90023029,2,4
2017-10-01,2018,A0118150104,90023030,3,1
2017-10-01,2018,A0418150101,70002017,69,81
2017-10-01,2018,A0418150101,70002018,117,95
2017-10-01,2018,A0418150101,70003181,23,10
2017-10-01,2018,A0418150101,70003182,18,15
2017-10-01,2018,A0418150101,70006157,12,8
2017-10-01,2018,A0418150101,70006158,2,5
2017-10-01,2018,A0418150101,70007198,30,24
2017-10-01,2018,A0418150101,70008169,14,33
2017-10-01,2018,A0418150101,70008170,4,33
2017-10-01,2018,A0418150101,70011193,10,5
2017-10-01,2018,A0418150101,70011194,11,5
2017-10-01,2018,A0418150101,70013125,2,2
2017-10-01,2018,A0418150101,70013126,5,2
2017-10-01,2018,A0418150101,70016178,1,1
2017-10-01,2018,A0418150101,70022084,59,12
2017-10-01,2018,A0418150101,70022085,31,9
